 - Controller, - Controller, - measured bending Angle, - measured bending Angle, - Bending angle reference, - Bending angle reference, - error, - error
15139,0.75669,15139,0.61122,15139,0.59709,15139,-0.01413
15140,0.75669,15140,0.61122,15140,0.59707,15140,-0.01415
15141,0.75669,15141,0.61122,15141,0.59705,15141,-0.01417
15142,0.753,15142,0.61122,15142,0.59703,15142,-0.01419
15143,0.7493,15143,0.61089,15143,0.59701,15143,-0.01389
15144,0.759,15144,0.61089,15144,0.59699,15144,-0.01391
15145,0.75588,15145,0.61089,15145,0.59697,15145,-0.01393
15146,0.75336,15146,0.61089,15146,0.59695,15146,-0.01395
15147,0.75336,15147,0.61089,15147,0.59692,15147,-0.01397
15148,0.75131,15148,0.61089,15148,0.5969,15148,-0.01399
15149,0.74944,15149,0.61089,15149,0.59688,15149,-0.01401
15150,0.74944,15150,0.61089,15150,0.59686,15150,-0.01403
15151,0.74726,15151,0.61089,15151,0.59684,15151,-0.01405
15152,0.74992,15152,0.61052,15152,0.59682,15152,-0.0137
15153,0.7634,15153,0.61052,15153,0.5968,15153,-0.01372
15154,0.75933,15154,0.61052,15154,0.59678,15154,-0.01374
15155,0.75605,15155,0.61052,15155,0.59676,15155,-0.01376
15156,0.75605,15156,0.61052,15156,0.59674,15156,-0.01378
15157,0.75341,15157,0.61052,15157,0.59672,15157,-0.0138
15158,0.75341,15158,0.61052,15158,0.59669,15158,-0.01382
15159,0.75106,15159,0.61052,15159,0.59667,15159,-0.01384
15160,0.74827,15160,0.61052,15160,0.59665,15160,-0.01387
15161,0.7671,15161,0.61009,15161,0.59663,15161,-0.01346
15162,0.76313,15162,0.61009,15162,0.59661,15162,-0.01348
15163,0.75906,15163,0.61009,15163,0.59659,15163,-0.0135
15164,0.75577,15164,0.61009,15164,0.59657,15164,-0.01352
15165,0.75312,15165,0.61009,15165,0.59655,15165,-0.01354
15166,0.75097,15166,0.61009,15166,0.59653,15166,-0.01356
15167,0.74945,15167,0.61009,15167,0.59651,15167,-0.01358
15168,0.74945,15168,0.61009,15168,0.59649,15168,-0.0136
15169,0.74945,15169,0.61009,15169,0.59646,15169,-0.01362
15170,0.74866,15170,0.61009,15170,0.59644,15170,-0.01365
15171,0.74866,15171,0.61009,15171,0.59642,15171,-0.01367
15172,0.75086,15172,0.60961,15172,0.5964,15172,-0.01321
15173,0.75086,15173,0.60961,15173,0.59638,15173,-0.01323
15174,0.75086,15174,0.60961,15174,0.59636,15174,-0.01325
15175,0.7675,15175,0.60961,15175,0.59634,15175,-0.01327
15176,0.7675,15176,0.60961,15176,0.59632,15176,-0.01329
15177,0.76187,15177,0.60961,15177,0.5963,15177,-0.01331
15178,0.76187,15178,0.60961,15178,0.59628,15178,-0.01333
15179,0.76187,15179,0.60961,15179,0.59626,15179,-0.01335
15180,0.75512,15180,0.60961,15180,0.59623,15180,-0.01337
15181,0.75512,15181,0.60961,15181,0.59621,15181,-0.0134
15182,0.75512,15182,0.60961,15182,0.59619,15182,-0.01342
15183,0.75512,15183,0.60961,15183,0.59617,15183,-0.01344
15184,0.75657,15184,0.60908,15184,0.59615,15184,-0.01293
15185,0.75657,15185,0.60908,15185,0.59613,15185,-0.01295
15186,0.75657,15186,0.60908,15186,0.59611,15186,-0.01297
15187,0.75657,15187,0.60908,15187,0.59609,15187,-0.01299
15188,0.75657,15188,0.60908,15188,0.59607,15188,-0.01301
15189,0.75657,15189,0.60908,15189,0.59605,15189,-0.01303
15190,0.7736,15190,0.60908,15190,0.59602,15190,-0.01305
15191,0.7736,15191,0.60908,15191,0.596,15191,-0.01307
15192,0.76956,15192,0.6085,15192,0.59598,15192,-0.01251
15193,0.78398,15193,0.6085,15193,0.59596,15193,-0.01253
15194,0.77493,15194,0.6085,15194,0.59594,15194,-0.01255
15195,0.76853,15195,0.6085,15195,0.59592,15195,-0.01258
15196,0.76339,15196,0.6085,15196,0.5959,15196,-0.0126
15197,0.75925,15197,0.6085,15197,0.59588,15197,-0.01262
15198,0.75592,15198,0.6085,15198,0.59586,15198,-0.01264
15199,0.75323,15199,0.6085,15199,0.59584,15199,-0.01266
15200,0.75323,15200,0.6085,15200,0.59582,15200,-0.01268
15201,0.7807,15201,0.60786,15201,0.59579,15201,-0.01207
15202,0.77251,15202,0.60786,15202,0.59577,15202,-0.01209
15203,0.76749,15203,0.60786,15203,0.59575,15203,-0.01211
15204,0.76257,15204,0.60786,15204,0.59573,15204,-0.01213
15205,0.76257,15205,0.60786,15205,0.59571,15205,-0.01215
15206,0.75861,15206,0.60786,15206,0.59569,15206,-0.01217
15207,0.75521,15207,0.60786,15207,0.59567,15207,-0.01219
15208,0.75521,15208,0.60786,15208,0.59565,15208,-0.01222
15209,0.75521,15209,0.60786,15209,0.59563,15209,-0.01224
15210,0.75521,15210,0.60786,15210,0.59561,15210,-0.01226
15211,0.7518,15211,0.60786,15211,0.59559,15211,-0.01228
15212,0.7518,15212,0.60786,15212,0.59556,15212,-0.0123
15213,0.75613,15213,0.60718,15213,0.59554,15213,-0.01164
15214,0.75613,15214,0.60718,15214,0.59552,15214,-0.01166
15215,0.77912,15215,0.60718,15215,0.5955,15215,-0.01168
15216,0.77912,15216,0.60718,15216,0.59548,15216,-0.0117
15217,0.77912,15217,0.60718,15217,0.59546,15217,-0.01172
15218,0.77912,15218,0.60718,15218,0.59544,15218,-0.01174
15219,0.77084,15219,0.60718,15219,0.59542,15219,-0.01176
15220,0.77084,15220,0.60718,15220,0.5954,15220,-0.01179
15221,0.77109,15221,0.60645,15221,0.59538,15221,-0.01108
15222,0.77109,15222,0.60645,15222,0.59536,15222,-0.0111
15223,0.77109,15223,0.60645,15223,0.59533,15223,-0.01112
15224,0.79324,15224,0.60645,15224,0.59531,15224,-0.01114
15225,0.79324,15225,0.60645,15225,0.59529,15225,-0.01116
15226,0.78206,15226,0.60645,15226,0.59527,15226,-0.01118
15227,0.78206,15227,0.60645,15227,0.59525,15227,-0.0112
15228,0.78206,15228,0.60645,15228,0.59523,15228,-0.01122
15229,0.78206,15229,0.60645,15229,0.59521,15229,-0.01124
15230,0.78206,15230,0.60645,15230,0.59519,15230,-0.01126
15231,0.77241,15231,0.60645,15231,0.59517,15231,-0.01129
15232,0.77241,15232,0.60645,15232,0.59515,15232,-0.01131
15233,0.77241,15233,0.60645,15233,0.59513,15233,-0.01133
15234,0.77271,15234,0.60568,15234,0.5951,15234,-0.01057
15235,0.77271,15235,0.60568,15235,0.59508,15235,-0.01059
15236,0.77271,15236,0.60568,15236,0.59506,15236,-0.01061
15237,0.79557,15237,0.60568,15237,0.59504,15237,-0.01063
15238,0.79557,15238,0.60568,15238,0.59502,15238,-0.01065
15239,0.79557,15239,0.60568,15239,0.595,15239,-0.01068
15240,0.79557,15240,0.60568,15240,0.59498,15240,-0.0107
15241,0.78314,15241,0.60568,15241,0.59496,15241,-0.01072
15242,0.78124,15242,0.60485,15242,0.59494,15242,-0.00991
15243,0.8058,15243,0.60485,15243,0.59492,15243,-0.00993
15244,0.79366,15244,0.60485,15244,0.5949,15244,-0.00996
15245,0.79366,15245,0.60485,15245,0.59487,15245,-0.00998
15246,0.77589,15246,0.60485,15246,0.59485,15246,-0.01
15247,0.77589,15247,0.60485,15247,0.59483,15247,-0.01002
15248,0.77589,15248,0.60485,15248,0.59481,15248,-0.01004
15249,0.769,15249,0.60485,15249,0.59479,15249,-0.01006
15250,0.77333,15250,0.60398,15250,0.59477,15250,-0.00921
15251,0.80243,15251,0.60398,15251,0.59475,15251,-0.00923
15252,0.79109,15252,0.60398,15252,0.59473,15252,-0.00925
15253,0.7747,15253,0.60398,15253,0.59471,15253,-0.00927
15254,0.7614,15254,0.60398,15254,0.59469,15254,-0.00929
15255,0.75502,15255,0.60398,15255,0.59467,15255,-0.00931
15256,0.75163,15256,0.60398,15256,0.59464,15256,-0.00933
15257,0.75131,15257,0.60398,15257,0.59462,15257,-0.00936
15258,0.75131,15258,0.60398,15258,0.5946,15258,-0.00938
15259,0.75083,15259,0.60398,15259,0.59458,15259,-0.0094
15260,0.75083,15260,0.60398,15260,0.59456,15260,-0.00942
15261,0.75856,15261,0.60306,15261,0.59454,15261,-0.00852
15262,0.7932,15262,0.60306,15262,0.59452,15262,-0.00854
15263,0.7932,15263,0.60306,15263,0.5945,15263,-0.00856
15264,0.78281,15264,0.60306,15264,0.59448,15264,-0.00858
15265,0.78281,15265,0.60306,15265,0.59446,15265,-0.0086
15266,0.77514,15266,0.60306,15266,0.59443,15266,-0.00863
15267,0.77514,15267,0.60306,15267,0.59441,15267,-0.00865
15268,0.77514,15268,0.60306,15268,0.59439,15268,-0.00867
15269,0.77514,15269,0.60306,15269,0.59437,15269,-0.00869
15270,0.76811,15270,0.60306,15270,0.59435,15270,-0.00871
15271,0.76811,15271,0.60306,15271,0.59433,15271,-0.00873
15272,0.76811,15272,0.60306,15272,0.59431,15272,-0.00875
15273,0.77171,15273,0.6021,15273,0.59429,15273,-0.00781
15274,0.77171,15274,0.6021,15274,0.59427,15274,-0.00783
15275,0.77171,15275,0.6021,15275,0.59425,15275,-0.00785
15276,0.80382,15276,0.6021,15276,0.59423,15276,-0.00787
15277,0.80382,15277,0.6021,15277,0.5942,15277,-0.00789
15278,0.80382,15278,0.6021,15278,0.59418,15278,-0.00791
15279,0.80382,15279,0.6021,15279,0.59416,15279,-0.00793
15280,0.80382,15280,0.6021,15280,0.59414,15280,-0.00795
15281,0.80382,15281,0.6021,15281,0.59412,15281,-0.00798
15282,0.79017,15282,0.6021,15282,0.5941,15282,-0.008
15283,0.81902,15283,0.60109,15283,0.59408,15283,-0.00701
15284,0.80404,15284,0.60109,15284,0.59406,15284,-0.00703
15285,0.79358,15285,0.60109,15285,0.59404,15285,-0.00705
15286,0.79358,15286,0.60109,15286,0.59402,15286,-0.00707
15287,0.78432,15287,0.60109,15287,0.594,15287,-0.00709
15288,0.77668,15288,0.60109,15288,0.59397,15288,-0.00711
15289,0.77668,15289,0.60109,15289,0.59395,15289,-0.00713
15290,0.78046,15290,0.60003,15290,0.59393,15290,-0.0061
15291,0.78046,15291,0.60003,15291,0.59391,15291,-0.00612
15292,0.8178,15292,0.60003,15292,0.59389,15292,-0.00614
15293,0.80306,15293,0.60003,15293,0.59387,15293,-0.00616
15294,0.80306,15294,0.60003,15294,0.59385,15294,-0.00618
15295,0.79191,15295,0.60003,15295,0.59383,15295,-0.00621
15296,0.79191,15296,0.60003,15296,0.59381,15296,-0.00623
15297,0.79191,15297,0.60003,15297,0.59379,15297,-0.00625
15298,0.79191,15298,0.60003,15298,0.59377,15298,-0.00627
15299,0.79191,15299,0.60003,15299,0.59375,15299,-0.00629
15300,0.78231,15300,0.60003,15300,0.59372,15300,-0.00631
15301,0.78231,15301,0.60003,15301,0.5937,15301,-0.00633
15302,0.78231,15302,0.60003,15302,0.59368,15302,-0.00635
15303,0.78231,15303,0.60003,15303,0.59366,15303,-0.00637
15304,0.78545,15304,0.59894,15304,0.59364,15304,-0.0053
15305,0.78545,15305,0.59894,15305,0.59362,15305,-0.00532
15306,0.81904,15306,0.59894,15306,0.5936,15306,-0.00534
15307,0.81904,15307,0.59894,15307,0.59358,15307,-0.00536
15308,0.81904,15308,0.59894,15308,0.59356,15308,-0.00538
15309,0.80229,15309,0.59894,15309,0.59354,15309,-0.0054
15310,0.80229,15310,0.59894,15310,0.59352,15310,-0.00542
15311,0.80146,15311,0.59784,15311,0.59349,15311,-0.00434
15312,0.80146,15312,0.59784,15312,0.59347,15312,-0.00436
15313,0.80146,15313,0.59784,15313,0.59345,15313,-0.00438
15314,0.83528,15314,0.59784,15314,0.59343,15314,-0.0044
15315,0.83528,15315,0.59784,15315,0.59341,15315,-0.00443
15316,0.83528,15316,0.59784,15316,0.59339,15316,-0.00445
15317,0.83528,15317,0.59784,15317,0.59337,15317,-0.00447
15318,0.83528,15318,0.59784,15318,0.59335,15318,-0.00449
15319,0.81708,15319,0.59784,15319,0.59333,15319,-0.00451
15320,0.81229,15320,0.59673,15320,0.59331,15320,-0.00343
15321,0.8428,15321,0.59673,15321,0.59329,15321,-0.00345
15322,0.82464,15322,0.59673,15322,0.59326,15322,-0.00347
15323,0.8101,15323,0.59673,15323,0.59324,15323,-0.00349
15324,0.79845,15324,0.59673,15324,0.59322,15324,-0.00351
15325,0.78911,15325,0.59673,15325,0.5932,15325,-0.00353
15326,0.78162,15326,0.59673,15326,0.59318,15326,-0.00355
15327,0.78162,15327,0.59673,15327,0.59316,15327,-0.00357
15328,0.78162,15328,0.59673,15328,0.59314,15328,-0.00359
15329,0.78162,15329,0.59673,15329,0.59312,15329,-0.00361
15330,0.78162,15330,0.59673,15330,0.5931,15330,-0.00363
15331,0.7756,15331,0.59673,15331,0.59308,15331,-0.00366
15332,0.7756,15332,0.59673,15332,0.59306,15332,-0.00368
15333,0.78106,15333,0.59562,15333,0.59303,15333,-0.00259
15334,0.81792,15334,0.59562,15334,0.59301,15334,-0.00261
15335,0.80404,15335,0.59562,15335,0.59299,15335,-0.00263
15336,0.80404,15336,0.59562,15336,0.59297,15336,-0.00265
15337,0.80404,15337,0.59562,15337,0.59295,15337,-0.00267
15338,0.79379,15338,0.59562,15338,0.59293,15338,-0.00269
15339,0.7963,15339,0.59451,15339,0.59291,15339,-0.0016
15340,0.7963,15340,0.59451,15340,0.59289,15340,-0.00163
15341,0.7963,15341,0.59451,15341,0.59287,15341,-0.00165
15342,0.83247,15342,0.59451,15342,0.59285,15342,-0.00167
15343,0.81639,15343,0.59451,15343,0.59283,15343,-0.00169
15344,0.81639,15344,0.59451,15344,0.5928,15344,-0.00171
15345,0.80218,15345,0.59451,15345,0.59278,15345,-0.00173
15346,0.80218,15346,0.59451,15346,0.59276,15346,-0.00175
15347,0.80218,15347,0.59451,15347,0.59274,15347,-0.00177
15348,0.79233,15348,0.59451,15348,0.59272,15348,-0.00179
15349,0.79233,15349,0.59451,15349,0.5927,15349,-0.00181
15350,0.79233,15350,0.59451,15350,0.59268,15350,-0.00183
15351,0.79453,15351,0.5934,15351,0.59266,15351,-0.00074
15352,0.79453,15352,0.5934,15352,0.59264,15352,-0.00076
15353,0.831,15353,0.5934,15353,0.59262,15353,-0.00078
15354,0.831,15354,0.5934,15354,0.5926,15354,-0.0008
15355,0.8139,15355,0.5934,15355,0.59257,15355,-0.00082
15356,0.8139,15356,0.5934,15356,0.59255,15356,-0.00085
15357,0.8139,15357,0.5934,15357,0.59253,15357,-0.00087
15358,0.8139,15358,0.5934,15358,0.59251,15358,-0.00089
15359,0.8139,15359,0.5934,15359,0.59249,15359,-0.00091
15360,0.80108,15360,0.5934,15360,0.59247,15360,-0.00093
15361,0.80108,15361,0.5934,15361,0.59245,15361,-0.00095
15362,0.80108,15362,0.5934,15362,0.59243,15362,-0.00097
15363,0.80138,15363,0.59228,15363,0.59241,15363,0.00013
15364,0.80138,15364,0.59228,15364,0.59239,15364,0.0001
15365,0.83532,15365,0.59228,15365,0.59237,15365,0.00008
15366,0.81826,15366,0.59228,15366,0.59235,15366,0.00006
15367,0.81826,15367,0.59228,15367,0.59232,15367,0.00004
15368,0.81826,15368,0.59228,15368,0.5923,15368,0.00002
15369,0.80414,15369,0.59228,15369,0.59228,15369,0
15370,0.80414,15370,0.59228,15370,0.59226,15370,-0.00002
15371,0.80539,15371,0.59116,15371,0.59224,15371,0.00108
15372,0.80539,15372,0.59116,15372,0.59222,15372,0.00106
15373,0.80539,15373,0.59116,15373,0.5922,15373,0.00104
15374,0.84065,15374,0.59116,15374,0.59218,15374,0.00102
15375,0.82299,15375,0.59116,15375,0.59216,15375,0.001
15376,0.82299,15376,0.59116,15376,0.59214,15376,0.00097
15377,0.82299,15377,0.59116,15377,0.59212,15377,0.00095
15378,0.82299,15378,0.59116,15378,0.59209,15378,0.00093
15379,0.80885,15379,0.59116,15379,0.59207,15379,0.00091
15380,0.80837,15380,0.59004,15380,0.59205,15380,0.00201
15381,0.84275,15381,0.59004,15381,0.59203,15381,0.00199
15382,0.84275,15382,0.59004,15382,0.59201,15382,0.00197
15383,0.82601,15383,0.59004,15383,0.59199,15383,0.00195
15384,0.82601,15384,0.59004,15384,0.59197,15384,0.00193
15385,0.8124,15385,0.59004,15385,0.59195,15385,0.00191
15386,0.80061,15386,0.59004,15386,0.59193,15386,0.00189
15387,0.80061,15387,0.59004,15387,0.59191,15387,0.00187
15388,0.80061,15388,0.59004,15388,0.59189,15388,0.00185
15389,0.79536,15389,0.58897,15389,0.59187,15389,0.0029
15390,0.83207,15390,0.58897,15390,0.59184,15390,0.00288
15391,0.81769,15391,0.58897,15391,0.59182,15391,0.00286
15392,0.80617,15392,0.58897,15392,0.5918,15392,0.00283
15393,0.79694,15393,0.58897,15393,0.59178,15393,0.00281
15394,0.79694,15394,0.58897,15394,0.59176,15394,0.00279
15395,0.78954,15395,0.58897,15395,0.59174,15395,0.00277
15396,0.78339,15396,0.58897,15396,0.59172,15396,0.00275
15397,0.78339,15397,0.58897,15397,0.5917,15397,0.00273
15398,0.78339,15398,0.58897,15398,0.59168,15398,0.00271
15399,0.77779,15399,0.58897,15399,0.59166,15399,0.00269
15400,0.77779,15400,0.58897,15400,0.59164,15400,0.00267
15401,0.78396,15401,0.58795,15401,0.59161,15401,0.00366
15402,0.78396,15402,0.58795,15402,0.59159,15402,0.00364
15403,0.81982,15403,0.58795,15403,0.59157,15403,0.00362
15404,0.81982,15404,0.58795,15404,0.59155,15404,0.0036
15405,0.80698,15405,0.58795,15405,0.59153,15405,0.00358
15406,0.80698,15406,0.58795,15406,0.59151,15406,0.00356
15407,0.80698,15407,0.58795,15407,0.59149,15407,0.00354
15408,0.80698,15408,0.58795,15408,0.59147,15408,0.00352
15409,0.79669,15409,0.58795,15409,0.59145,15409,0.0035
15410,0.79669,15410,0.58795,15410,0.59143,15410,0.00348
15411,0.79669,15411,0.58795,15411,0.59141,15411,0.00345
15412,0.79669,15412,0.58795,15412,0.59139,15412,0.00343
15413,0.79769,15413,0.58699,15413,0.59136,15413,0.00438
15414,0.79769,15414,0.58699,15414,0.59134,15414,0.00436
15415,0.82754,15415,0.58699,15415,0.59132,15415,0.00433
15416,0.8116,15416,0.58699,15416,0.5913,15416,0.00431
15417,0.8116,15417,0.58699,15417,0.59128,15417,0.00429
15418,0.8116,15418,0.58699,15418,0.59126,15418,0.00427
15419,0.8116,15419,0.58699,15419,0.59124,15419,0.00425
15420,0.80079,15420,0.58699,15420,0.59122,15420,0.00423
15421,0.80173,15421,0.58608,15421,0.5912,15421,0.00512
15422,0.80173,15422,0.58608,15422,0.59118,15422,0.0051
15423,0.83029,15423,0.58608,15423,0.59116,15423,0.00508
15424,0.83029,15424,0.58608,15424,0.59113,15424,0.00506
15425,0.83029,15425,0.58608,15425,0.59111,15425,0.00504
15426,0.83029,15426,0.58608,15426,0.59109,15426,0.00502
15427,0.83029,15427,0.58608,15427,0.59107,15427,0.005
15428,0.83029,15428,0.58608,15428,0.59105,15428,0.00498
15429,0.81642,15429,0.58608,15429,0.59103,15429,0.00495
15430,0.80976,15430,0.58521,15430,0.59101,15430,0.00579
15431,0.77555,15431,0.58521,15431,0.59099,15431,0.00577
15432,0.76943,15432,0.58521,15432,0.59097,15432,0.00575
15433,0.76819,15433,0.58521,15433,0.59095,15433,0.00573
15434,0.76766,15434,0.58521,15434,0.59093,15434,0.00571
15435,0.76769,15435,0.58521,15435,0.59091,15435,0.00569
15436,0.7675,15436,0.58521,15436,0.59088,15436,0.00567
15437,0.7675,15437,0.58521,15437,0.59086,15437,0.00565
15438,0.7675,15438,0.58521,15438,0.59084,15438,0.00563
15439,0.76646,15439,0.58521,15439,0.59082,15439,0.00561
15440,0.76646,15440,0.58521,15440,0.5908,15440,0.00559
15441,0.76646,15441,0.58521,15441,0.59078,15441,0.00557
15442,0.76646,15442,0.58521,15442,0.59076,15442,0.00554
15443,0.77333,15443,0.5844,15443,0.59074,15443,0.00633
15444,0.80275,15444,0.5844,15444,0.59072,15444,0.00631
15445,0.80275,15445,0.5844,15445,0.5907,15445,0.00629
15446,0.79223,15446,0.5844,15446,0.59068,15446,0.00627
15447,0.79223,15447,0.5844,15447,0.59065,15447,0.00625
15448,0.7862,15448,0.5844,15448,0.59063,15448,0.00623
15449,0.7862,15449,0.5844,15449,0.59061,15449,0.00621
15450,0.78812,15450,0.58364,15450,0.59059,15450,0.00695
15451,0.78812,15451,0.58364,15451,0.59057,15451,0.00693
15452,0.81394,15452,0.58364,15452,0.59055,15452,0.00691
15453,0.80288,15453,0.58364,15453,0.59053,15453,0.00689
15454,0.80288,15454,0.58364,15454,0.59051,15454,0.00686
15455,0.79422,15455,0.58364,15455,0.59049,15455,0.00684
15456,0.79422,15456,0.58364,15456,0.59047,15456,0.00682
15457,0.79422,15457,0.58364,15457,0.59045,15457,0.0068
15458,0.79422,15458,0.58364,15458,0.59043,15458,0.00678
15459,0.79422,15459,0.58364,15459,0.5904,15459,0.00676
15460,0.78815,15460,0.58364,15460,0.59038,15460,0.00674
15461,0.78815,15461,0.58364,15461,0.59036,15461,0.00672
15462,0.78815,15462,0.58364,15462,0.59034,15462,0.0067
15463,0.78937,15463,0.58293,15463,0.59032,15463,0.00739
15464,0.78937,15464,0.58293,15464,0.5903,15464,0.00737
15465,0.78937,15465,0.58293,15465,0.59028,15465,0.00735
15466,0.78937,15466,0.58293,15466,0.59026,15466,0.00733
15467,0.78937,15467,0.58293,15467,0.59024,15467,0.0073
15468,0.8093,15468,0.58293,15468,0.59022,15468,0.00728
15469,0.80442,15469,0.58227,15469,0.5902,15469,0.00792
15470,0.80442,15470,0.58227,15470,0.59018,15470,0.0079
15471,0.80442,15471,0.58227,15471,0.59015,15471,0.00788
15472,0.80442,15472,0.58227,15472,0.59013,15472,0.00786
15473,0.82074,15473,0.58227,15473,0.59011,15473,0.00784
15474,0.82074,15474,0.58227,15474,0.59009,15474,0.00782
15475,0.80903,15475,0.58227,15475,0.59007,15475,0.0078
15476,0.80903,15476,0.58227,15476,0.59005,15476,0.00778
15477,0.80903,15477,0.58227,15477,0.59003,15477,0.00776
15478,0.80903,15478,0.58227,15478,0.59001,15478,0.00774
15479,0.80903,15479,0.58227,15479,0.58999,15479,0.00772
15480,0.80903,15480,0.58227,15480,0.58997,15480,0.0077
15481,0.79744,15481,0.58227,15481,0.58995,15481,0.00767
15482,0.79522,15482,0.58166,15482,0.58993,15482,0.00827
15483,0.81058,15483,0.58166,15483,0.5899,15483,0.00825
15484,0.81058,15484,0.58166,15484,0.58988,15484,0.00823
15485,0.80162,15485,0.58166,15485,0.58986,15485,0.0082
15486,0.79422,15486,0.58166,15486,0.58984,15486,0.00818
15487,0.79422,15487,0.58166,15487,0.58982,15487,0.00816
15488,0.78763,15488,0.58166,15488,0.5898,15488,0.00814
15489,0.78763,15489,0.58166,15489,0.58978,15489,0.00812
15490,0.78763,15490,0.58166,15490,0.58976,15490,0.0081
15491,0.78868,15491,0.58109,15491,0.58974,15491,0.00865
15492,0.78868,15492,0.58109,15492,0.58972,15492,0.00863
15493,0.80653,15493,0.58109,15493,0.5897,15493,0.0086
15494,0.80653,15494,0.58109,15494,0.58968,15494,0.00858
15495,0.79651,15495,0.58109,15495,0.58965,15495,0.00856
15496,0.79651,15496,0.58109,15496,0.58963,15496,0.00854
15497,0.79651,15497,0.58109,15497,0.58961,15497,0.00852
15498,0.78935,15498,0.58109,15498,0.58959,15498,0.0085
